"x" "y"
"1" -0.961933415919883 0
"2" -0.292525722878467 -5.7913289860318
"3" 0.258788216241251 -2.18677485756658
"4" -1.15213188591513 -6.33647042587645
"5" 0.195782826286375 -4.49358485333661
"6" 0.0301239446016315 -1.7046070510874
"7" 0.0854177316122717 -0.364966978279077
"8" 1.11661021271527 5.57140303766133
"9" -1.21885741557799 -1.07536513362874
"10" 1.26736872208989 3.36144621247909
"11" -0.744781596135141 0.491552569743617
"12" -1.13121857083574 -29.2777536853481
"13" -0.716358490032977 -31.038409229818
"14" 0.252652369646215 -21.5335803429438
"15" 0.152045706655596 -4.24771094562622
"16" -0.30765642967842 3.073841759858
"17" -0.953017330908122 1.45390783909019
"18" -0.64824281144847 0.957074765743275
"19" 1.22431362428059 10.1484945580064
"20" 0.19981160798297 10.4435240456713
"21" -0.578483721859972 3.47039529710638
"22" -0.942300733477539 -15.3252945431346
"23" -0.203728179661995 -21.2012691117676
"24" -1.66647484003016 -15.1257450604387
"25" -0.484455109150991 -9.7908526330478
"26" -0.741072660721595 -16.8711615798974
"27" 1.16061577924134 -25.9163289528185
"28" 1.01206712493423 -32.0208434572246
"29" -0.0720784740865598 -28.965637104027
"30" -1.13678229809932 -24.984284322601
"31" 0.90062472898267 -8.72428923406066
"32" 0.851770447092221 5.41789907153212
"33" 0.72771517415448 7.31369501685195
"34" 0.73650214568861 11.4243966321412
"35" -0.352129616945692 9.90092127803478
"36" 0.705515513485513 6.24381939548202
"37" 1.30035798873208 9.51290908953179
"38" 0.0382520141442711 12.7578368709912
"39" -0.979283769996278 13.3523540753921
"40" 0.793761230872534 22.3886315701968
"41" 0.786506872009449 22.6179494041136
"42" -0.3104631309593 10.9871056869006
"43" 1.6988848455591 8.06507613914322
"44" -0.794593708549281 -1.58142360238387
"45" 0.348437716180028 -0.418187701073404
"46" -2.26540107351778 -10.0296066493061
"47" -0.162205279028246 -13.5708623659155
"48" 1.13086499145889 -9.37627220829423
"49" -0.455545976260457 -10.7899697182399
"50" -0.899166315538872 -7.82019847704856
"51" 0.726838901731248 6.64525332285197
"52" -0.809440901865235 7.02729331567999
"53" 0.267085115955233 3.89344408635549
"54" -1.73726371053359 -7.30013843390065
"55" -1.41142513580887 -12.9262590250906
"56" -0.453551226778487 -22.2280924491214
"57" -1.03549127536806 -29.7110694121643
"58" 1.36214289325928 -15.9980325397636
"59" 0.917456736975022 7.78523305315646
"60" -0.785142161076832 28.0932096371636
"61" 0.573518173147265 30.5743194387327
"62" 0.918196207737772 18.3254829656624
"63" 0.256287272985725 1.11113669231274
"64" 0.351966555937571 -5.29674283796185
"65" 1.1743373570956 9.89060915238734
"66" -0.480846375289203 20.7113221699539
"67" -0.418829722135601 19.5557468817952
"68" 0.955112803220351 23.7521266792526
"69" -1.28900661094787 6.81317083214897
"70" 0.186197433075043 -3.67920527749449
"71" -0.0313255019472277 -9.58916321891999
"72" 0.46709730984657 -16.5982479694665
"73" 1.02419767420456 -3.19883816402563
"74" 0.267358452234395 6.15046208341629
"75" 0.2318261028602 16.1707993851372
"76" 0.747592464522409 20.570069169144
"77" 1.21706851052422 24.7241519580182
"78" 0.383358345168268 19.3956041333267
"79" -0.988052821592123 1.39398364088398
"80" -0.156852910196835 -1.43284103267335
"81" 1.73553521624809 19.5656249965573
"82" -0.352298305500082 27.420664059454
"83" 0.68864004412573 33.0314689577366
"84" 1.22440609580274 39.3889152496793
"85" 0.794296303303488 39.5003565591989
"86" -0.00640239842172925 28.7729582806265
"87" 0.219150635166991 10.3418204309043
"88" -0.886463751005381 -7.83498615656368
"89" 0.439760291371926 -28.6111458337602
"90" -0.886389750665543 -40.1919672620278
"91" -0.853818454354972 -23.8722001544135
"92" -0.989994330748501 -3.26677036389739
"93" -0.650877736923895 -6.36734310360974
"94" 1.05394666049401 -19.105485827801
"95" -0.39087803343083 -47.3180486523499
"96" -0.0705863936100801 -51.4969244944981
"97" -0.462050809497045 -41.9293797502014
"98" 0.540908266990262 -28.0402355271693
"99" 0.931634970926501 -14.5598991685776
"100" -0.209274345208391 -14.6896225266423
"101" 0.61735004847214 -12.8340738554058
"102" -0.40507751269335 -18.0326188047013
"103" 1.05310376278932 -22.1053028714655
"104" 0.602284246232936 -26.3826454283655
"105" 1.01746117679617 -15.7867632353675
"106" 0.608167318012025 -4.20458063834213
"107" 0.206735995446507 7.9523421884517
"108" -1.89772729179401 -12.9954338985098
"109" -0.68258283167826 -25.631679503875
"110" 0.48133841544876 -19.4253837804247
"111" -0.46303103800246 -14.4043244979588
"112" -0.279741695780017 -7.17421875064405
"113" -0.413690144551152 0.475193068013706
"114" 1.61876652099431 2.40946861696432
"115" -0.721055710863809 -14.34528999381
"116" -0.453093157328089 -28.8229865957653
"117" 0.014257160811718 -30.3383601941165
"118" 0.215764621195314 -15.5080870947311
"119" 0.188870195293106 -1.65877545549289
"120" -0.0501484943351056 5.54194729341027
"121" -1.49541963191881 -14.8543035059637
"122" 0.367837752833598 -10.6948604777809
"123" 0.517144022175576 -5.88435838882878
"124" -0.484335465051033 -21.2577441344338
"125" 0.67485561592317 -25.3857332460555
"126" -0.762448605232066 -2.80298503423332
"127" 0.386073790838167 23.7472957367333
"128" -0.664003344642473 19.0983468960069
"129" -1.72434419515427 -9.74818109710114
"130" 1.15631907930311 -6.02681572743838
"131" 0.693506589871361 4.88864258722719
"132" 0.143156356167511 6.84202657494275
"133" 1.4928135601807 13.2568808820531
"134" -1.6321534789575 -4.99529377932633
"135" 0.12784602334533 -3.65351594208514
"136" -2.40366372713006 -0.665538570307698
"137" 1.44392825556698 4.1688203330234
"138" -0.878893050307905 -9.59859189576692
"139" -1.30643832721565 -30.1246928686179
"140" -0.877198992586869 -30.4145260067911
"141" -1.16438045948955 -17.7182932566871
"142" -1.98234768005538 -21.8634512285685
"143" -0.989944234863605 -33.5360824213057
"144" -0.151684601165901 -33.8184296111835
"145" 0.912506790648764 -14.3024211916502
"146" 0.407669808244511 1.8925742360782
"147" -1.24218437520505 -0.471177182866431
"148" -0.642694411890814 -11.5126311712689
"149" 1.93024368882515 -0.51709462032249
"150" 0.410199364014196 5.01076949182658
"151" -1.29134932097171 6.01737979233292
"152" 2.63504537476528 29.0120491633027
"153" 0.487072288230247 38.5403103906159
"154" 0.853892317945874 30.3704155631752
"155" 1.08844270545127 30.2074127304701
"156" 0.226013957088833 24.8891663211178
"157" 0.0681988375620624 14.7672429182995
"158" -0.984815532656021 2.58507456604355
"159" -1.31085442184374 -5.09218249030756
"160" 2.46405533523018 1.65887679857586
"161" -0.665428069861069 1.56800623267873
"162" 0.912862648022626 6.26026193464035
"163" 0.964664226289364 17.6945797833625
"164" 1.6080029371317 30.8513799855158
"165" 1.83539952490215 35.8675674856913
"166" 0.702462733244536 30.622175375382
"167" 1.21785407875396 28.4303972013681
"168" -1.12365382914625 21.3709438878124
"169" 0.668330115539322 28.9085961196714
"170" 1.21641148833652 40.0983959652855
"171" 0.23457535394817 39.4875631943546
"172" -0.418696587502387 38.2197713082621
"173" 0.238220089961787 33.4520581247532
"174" -0.550588192070412 24.5288961358063
"175" -0.500602768521941 7.61635870929123
"176" 1.1638974920419 0.464967124865197
"177" 2.15553695442591 9.53229006540943
"178" -1.7091570091025 14.9447963323285
"179" -1.60082261512345 19.0319103146391
